# CADENCE free-form capture (CPX SPI-flash logger, on-device inference)
# samples=2044  rate_hz=64  duration_s=31.94
# phase = device-inferred state: 0=still  1=walk  2=freeze
# analyze: --labels still,walk,freeze --freeze-phases 2
idx,t_s,ax_mg,ay_mg,az_mg,phase
0,0.0000,-167,261,714,1
1,0.0156,-191,214,710,1
2,0.0312,-214,242,781,1
3,0.0469,-378,308,886,1
4,0.0625,-382,359,976,1
5,0.0781,-382,378,1015,1
6,0.0937,-375,382,941,1
7,0.1094,-273,335,812,1
8,0.1250,-261,308,863,1
9,0.1406,-238,285,871,1
10,0.1562,-242,269,839,1
11,0.1719,-246,300,839,1
12,0.1875,-242,328,878,1
13,0.2031,-234,351,941,1
14,0.2187,-214,339,953,1
15,0.2344,-214,335,976,1
16,0.2500,-117,296,914,1
17,0.2656,-125,292,890,1
18,0.2812,-148,273,949,1
19,0.2969,-136,242,875,1
20,0.3125,-109,226,917,1
21,0.3281,-105,218,953,1
22,0.3437,-89,222,960,1
23,0.3594,-93,230,917,1
24,0.3750,-89,191,917,1
25,0.3906,-93,175,914,1
26,0.4062,-89,136,921,1
27,0.4219,-89,199,968,1
28,0.4375,-82,199,976,1
29,0.4531,-70,195,945,1
30,0.4687,-27,171,878,1
31,0.4844,-89,136,929,1
32,0.5000,-160,187,1000,1
33,0.5156,-175,207,1015,1
34,0.5312,-171,242,1074,1
35,0.5469,-128,226,964,1
36,0.5625,-128,238,980,1
37,0.5781,-113,218,941,1
38,0.5937,-140,250,937,1
39,0.6094,-132,214,910,1
40,0.6250,-121,246,855,1
41,0.6406,-152,261,875,1
42,0.6562,-171,273,867,1
43,0.6719,-203,273,925,1
44,0.6875,-238,308,902,1
45,0.7031,-269,328,957,1
46,0.7187,-300,324,941,1
47,0.7344,-308,304,859,1
48,0.7500,-289,289,781,1
49,0.7656,-234,308,765,1
50,0.7812,-246,312,796,1
51,0.7969,-246,324,785,1
52,0.8125,-308,316,843,1
53,0.8281,-300,343,808,1
54,0.8438,-328,382,871,1
55,0.8594,-308,375,820,1
56,0.8750,-269,335,726,1
57,0.8906,-242,320,769,1
58,0.9063,-292,320,757,1
59,0.9219,-257,328,761,1
60,0.9375,-269,347,839,1
61,0.9531,-265,359,792,1
62,0.9688,-257,343,804,1
63,0.9844,-234,343,839,1
64,1.0000,-257,355,917,1
65,1.0156,-191,343,863,1
66,1.0313,-199,328,851,1
67,1.0469,-175,250,832,1
68,1.0625,-191,296,902,1
69,1.0781,-187,285,882,1
70,1.0938,-144,281,894,1
71,1.1094,-175,261,917,1
72,1.1250,-207,296,964,1
73,1.1406,-191,281,1003,1
74,1.1563,-210,281,976,1
75,1.1719,-238,273,988,1
76,1.1875,-222,257,957,1
77,1.2031,-226,261,960,1
78,1.2188,-230,226,914,1
79,1.2344,-210,226,910,1
80,1.2500,-203,226,964,1
81,1.2656,-191,234,906,1
82,1.2813,-164,195,933,1
83,1.2969,-144,132,886,1
84,1.3125,-136,113,886,1
85,1.3281,-121,113,835,1
86,1.3438,-105,140,828,1
87,1.3594,-97,164,851,1
88,1.3750,-117,179,925,1
89,1.3906,-117,191,988,1
90,1.4063,-109,136,957,1
91,1.4219,-101,132,878,1
92,1.4375,-144,128,914,1
93,1.4531,-242,167,1046,1
94,1.4688,-250,238,1082,1
95,1.4844,-257,277,1113,1
96,1.5000,-195,242,1015,1
97,1.5156,-187,308,1035,1
98,1.5313,-140,292,964,1
99,1.5469,-175,246,945,1
100,1.5625,-203,269,878,1
101,1.5781,-292,312,1023,1
102,1.5938,-304,308,976,1
103,1.6094,-261,375,910,1
104,1.6250,-289,394,972,1
105,1.6406,-308,402,929,1
106,1.6563,-308,417,933,1
107,1.6719,-289,359,843,1
108,1.6875,-250,320,789,1
109,1.7031,-234,351,714,1
110,1.7188,-210,335,703,1
111,1.7344,-187,332,703,1
112,1.7500,-250,316,703,1
113,1.7656,-281,289,722,1
114,1.7813,-324,347,734,1
115,1.7969,-277,332,714,1
116,1.8125,-265,324,722,1
117,1.8281,-289,332,726,1
118,1.8438,-281,351,839,1
119,1.8594,-292,332,824,1
120,1.8750,-269,339,792,1
121,1.8906,-250,312,824,1
122,1.9063,-253,343,785,1
123,1.9219,-250,355,910,1
124,1.9375,-253,363,898,1
125,1.9531,-277,367,894,1
126,1.9688,-257,378,898,1
127,1.9844,-246,394,945,1
128,2.0000,-203,316,871,1
129,2.0156,-179,320,867,1
130,2.0312,-175,312,863,1
131,2.0469,-210,312,871,1
132,2.0625,-183,328,886,1
133,2.0781,-175,332,921,1
134,2.0937,-164,324,949,1
135,2.1094,-171,296,957,1
136,2.1250,-187,265,910,1
137,2.1406,-164,257,976,1
138,2.1562,-148,238,890,1
139,2.1719,-175,234,917,1
140,2.1875,-175,222,957,1
141,2.2031,-179,210,878,1
142,2.2187,-183,207,882,1
143,2.2344,-156,187,914,1
144,2.2500,-175,128,867,1
145,2.2656,-164,93,824,1
146,2.2812,-191,58,816,1
147,2.2969,-187,58,824,1
148,2.3125,-175,35,757,1
149,2.3281,-164,46,789,1
150,2.3437,-183,62,796,1
151,2.3594,-175,171,839,1
152,2.3750,-246,113,1000,1
153,2.3906,-285,132,988,1
154,2.4062,-273,175,1035,1
155,2.4219,-257,234,1050,1
156,2.4375,-253,257,1082,1
157,2.4531,-238,292,1035,1
158,2.4687,-253,289,1023,1
159,2.4844,-226,296,1066,1
160,2.5000,-277,320,1078,1
161,2.5156,-273,335,1093,1
162,2.5312,-269,324,1054,1
163,2.5469,-250,312,1078,1
164,2.5625,-242,335,980,1
165,2.5781,-222,367,996,1
166,2.5937,-191,343,945,1
167,2.6094,-203,277,882,1
168,2.6250,-222,273,933,1
169,2.6406,-175,265,816,1
170,2.6562,-214,304,828,1
171,2.6719,-191,296,875,1
172,2.6875,-140,296,769,1
173,2.7031,-132,296,773,1
174,2.7187,-117,324,761,1
175,2.7344,-105,316,707,1
176,2.7500,-117,304,707,1
177,2.7656,-160,277,687,1
178,2.7812,-167,281,796,1
179,2.7969,-179,308,726,1
180,2.8125,-191,300,726,1
181,2.8281,-210,308,769,1
182,2.8437,-226,304,824,1
183,2.8594,-261,343,855,1
184,2.8750,-257,355,843,1
185,2.8906,-253,320,851,1
186,2.9062,-269,304,843,1
187,2.9219,-234,308,804,1
188,2.9375,-257,328,914,1
189,2.9531,-250,343,871,1
190,2.9687,-246,347,863,1
191,2.9844,-253,367,886,1
192,3.0000,-273,355,875,1
193,3.0156,-265,367,902,1
194,3.0312,-265,332,914,1
195,3.0469,-242,324,875,1
196,3.0625,-234,335,875,1
197,3.0781,-214,316,875,1
198,3.0937,-222,312,898,1
199,3.1094,-210,312,910,1
200,3.1250,-218,292,968,1
201,3.1406,-242,273,980,1
202,3.1562,-214,250,964,1
203,3.1719,-199,218,941,1
204,3.1875,-183,199,929,1
205,3.2031,-214,187,902,1
206,3.2187,-253,148,921,1
207,3.2344,-289,164,906,1
208,3.2500,-222,175,878,1
209,3.2656,-250,199,925,1
210,3.2812,-226,183,882,1
211,3.2969,-187,132,847,1
212,3.3125,-171,93,863,1
213,3.3281,-160,74,746,1
214,3.3437,-156,46,753,1
215,3.3594,-113,42,687,1
216,3.3750,-101,23,773,1
217,3.3906,-140,101,808,1
218,3.4062,-160,148,859,1
219,3.4219,-253,171,953,1
220,3.4375,-304,203,1015,1
221,3.4531,-351,199,1042,1
222,3.4687,-359,257,1117,1
223,3.4844,-277,277,1078,1
224,3.5000,-242,292,1085,1
225,3.5156,-269,261,1023,1
226,3.5312,-269,226,1035,1
227,3.5469,-238,160,972,1
228,3.5625,-273,261,945,1
229,3.5781,-347,269,1019,1
230,3.5937,-386,339,1105,1
231,3.6094,-375,449,1070,1
232,3.6250,-300,402,1019,1
233,3.6406,-242,480,972,1
234,3.6562,-242,386,882,1
235,3.6719,-222,394,851,1
236,3.6875,-218,371,796,1
237,3.7031,-234,328,781,1
238,3.7187,-222,289,714,1
239,3.7344,-218,335,769,1
240,3.7500,-187,355,734,1
241,3.7656,-179,332,750,1
242,3.7812,-128,320,648,1
243,3.7969,-148,281,628,1
244,3.8125,-164,269,667,1
245,3.8281,-246,265,707,1
246,3.8437,-281,257,687,1
247,3.8594,-296,304,750,1
248,3.8750,-257,265,746,1
249,3.8906,-273,332,765,1
250,3.9062,-296,304,839,1
251,3.9219,-292,300,859,1
252,3.9375,-371,335,972,1
253,3.9531,-351,332,937,1
254,3.9687,-410,367,1011,1
255,3.9844,-464,367,988,1
256,4.0000,-335,343,921,1
257,4.0156,-355,375,835,1
258,4.0312,-355,347,859,1
259,4.0469,-304,347,910,1
260,4.0625,-347,320,875,1
261,4.0781,-355,320,777,1
262,4.0937,-324,332,867,1
263,4.1094,-285,332,902,1
264,4.1250,-285,332,941,1
265,4.1406,-257,292,914,1
266,4.1562,-238,265,890,1
267,4.1719,-187,246,882,1
268,4.1875,-148,203,839,1
269,4.2031,-167,152,890,1
270,4.2187,-218,109,925,1
271,4.2344,-199,101,894,1
272,4.2500,-195,132,972,1
273,4.2656,-164,144,964,1
274,4.2812,-167,164,980,1
275,4.2969,-167,195,960,1
276,4.3125,-152,210,960,1
277,4.3281,-140,203,945,1
278,4.3437,-117,207,902,1
279,4.3594,-148,183,867,1
280,4.3750,-156,226,855,1
281,4.3906,-203,265,851,1
282,4.4062,-246,296,929,1
283,4.4219,-269,300,925,1
284,4.4375,-292,292,871,1
285,4.4531,-292,296,941,1
286,4.4687,-320,332,914,1
287,4.4844,-300,316,875,1
288,4.5000,-292,316,824,1
289,4.5156,-269,308,835,1
290,4.5312,-265,281,773,1
291,4.5469,-250,371,824,1
292,4.5625,-277,320,878,1
293,4.5781,-292,312,886,1
294,4.5937,-281,289,855,1
295,4.6094,-285,281,839,1
296,4.6250,-269,261,906,1
297,4.6406,-269,257,859,1
298,4.6562,-257,250,820,1
299,4.6719,-269,257,824,1
300,4.6875,-281,285,871,1
301,4.7031,-257,300,902,1
302,4.7187,-250,312,820,1
303,4.7344,-246,289,847,1
304,4.7500,-246,265,859,1
305,4.7656,-257,261,820,1
306,4.7812,-242,269,796,1
307,4.7969,-277,269,875,1
308,4.8125,-250,281,890,1
309,4.8281,-265,281,875,1
310,4.8437,-265,289,867,1
311,4.8594,-269,292,824,1
312,4.8750,-242,265,796,1
313,4.8906,-289,273,871,1
314,4.9062,-269,238,871,1
315,4.9219,-246,273,914,1
316,4.9375,-246,281,859,1
317,4.9531,-277,296,964,1
318,4.9687,-292,289,1023,1
319,4.9844,-367,339,1039,1
320,5.0000,-453,378,1164,1
321,5.0156,-539,378,1242,1
322,5.0312,-660,351,1300,1
323,5.0469,-507,304,1003,1
324,5.0625,144,261,214,1
325,5.0781,890,148,-523,1
326,5.0937,1222,-238,-1464,1
327,5.1094,835,-636,-1238,1
328,5.1250,574,-492,-23,1
329,5.1406,-1453,70,1351,1
330,5.1562,-2347,867,2890,1
331,5.1719,-2507,1109,3089,1
332,5.1875,-3460,1121,-1003,1
333,5.2031,-4203,351,1343,1
334,5.2187,1320,402,-667,1
335,5.2344,1578,1343,148,1
336,5.2500,1214,691,410,1
337,5.2656,1269,74,-156,1
338,5.2812,1210,-1761,-1121,1
339,5.2969,503,-238,-855,1
340,5.3125,23,1175,476,1
341,5.3281,-890,2046,585,1
342,5.3437,-890,2136,171,1
343,5.3594,-714,1871,230,1
344,5.3750,-1066,1714,199,1
345,5.3906,-488,1539,652,1
346,5.4062,-1308,1136,171,1
347,5.4219,-1328,730,125,1
348,5.4375,-343,2277,2136,1
349,5.4531,-937,1855,1718,1
350,5.4687,-82,1125,70,1
351,5.4844,31,1785,7,1
352,5.5000,269,1343,-519,1
353,5.5156,132,1070,-429,1
354,5.5312,-101,714,-359,1
355,5.5469,3,632,-253,1
356,5.5625,-7,296,-101,1
357,5.5781,-144,222,39,1
358,5.5937,-429,343,285,1
359,5.6094,-707,648,558,1
360,5.6250,-718,1058,167,1
361,5.6406,-656,1359,15,1
362,5.6562,-296,1414,449,1
363,5.6719,242,542,1332,1
364,5.6875,42,-62,785,1
365,5.7031,-355,-582,-539,1
366,5.7187,-3,-199,-628,1
367,5.7344,-894,1011,-488,1
368,5.7500,-312,2296,7,1
369,5.7656,449,2886,367,1
370,5.7812,464,3042,1171,1
371,5.7969,-832,1390,1874,1
372,5.8125,-1371,929,812,1
373,5.8281,-582,-484,371,1
374,5.8437,347,-812,-437,1
375,5.8594,1093,-886,-1093,1
376,5.8750,-82,-238,-242,1
377,5.8906,-1140,277,265,1
378,5.9062,-1226,1874,496,1
379,5.9219,-738,3749,1113,1
380,5.9375,1554,2929,2312,1
381,5.9531,-546,1070,2890,1
382,5.9687,-1195,-7,902,1
383,5.9844,136,-1050,-1332,1
384,6.0000,-1914,1687,203,1
385,6.0156,-1765,2632,250,1
386,6.0312,-1464,3140,324,1
387,6.0469,-1214,4085,535,1
388,6.0625,-527,4195,1437,1
389,6.0781,46,2773,960,1
390,6.0937,-359,1480,2960,1
391,6.1094,-2546,-187,1960,1
392,6.1250,468,-1136,-484,1
393,6.1406,683,-1097,-1554,1
394,6.1562,-292,-363,-824,1
395,6.1719,-1039,1820,238,1
396,6.1875,-1093,3046,425,1
397,6.2031,476,3480,210,1
398,6.2187,1707,2937,1089,1
399,6.2344,-2589,1703,3257,1
400,6.2500,-1851,-152,1347,1
401,6.2656,82,-984,-1066,1
402,6.2812,1601,-1675,-1871,1
403,6.2969,542,-1253,-1316,1
404,6.3125,-492,-652,-460,1
405,6.3281,-1687,1695,246,1
406,6.3437,-1382,4039,738,1
407,6.3594,-753,4613,2765,1
408,6.3750,1625,2164,1218,1
409,6.3906,-3515,1679,2117,1
410,6.4062,-2199,-394,1046,1
411,6.4219,429,-1375,-843,1
412,6.4375,1433,-1714,-1570,1
413,6.4531,855,-1406,-2089,1
414,6.4687,-652,-113,-1089,1
415,6.4844,-1828,1863,-117,1
416,6.5000,-1488,3929,472,1
417,6.5156,-781,3824,1414,1
418,6.5312,1375,2050,617,1
419,6.5469,203,1429,3292,1
420,6.5625,-2777,550,3910,1
421,6.5781,-1203,-1074,1351,1
422,6.5937,839,-1500,-1042,1
423,6.6094,875,-953,-1945,1
424,6.6250,-238,35,-1457,1
425,6.6406,-1378,2238,-511,1
426,6.6562,-1343,3640,410,1
427,6.6719,-417,3628,1078,1
428,6.6875,160,2320,2449,1
429,6.7031,3953,902,2695,1
430,6.7187,-5453,472,1367,1
431,6.7344,-921,-1218,136,1
432,6.7500,1328,-1796,-1375,1
433,6.7656,1761,-1160,-1742,1
434,6.7812,-671,441,-1269,1
435,6.7969,-882,2167,-101,1
436,6.8125,-1460,3800,382,1
437,6.8281,-898,4207,2234,1
438,6.8437,-839,2718,1406,1
439,6.8594,1968,1589,1789,1
440,6.8750,-4191,562,3125,1
441,6.8906,-996,-687,-421,1
442,6.9062,1417,-1652,-464,1
443,6.9219,1671,-980,-1398,1
444,6.9375,531,-136,-1285,1
445,6.9531,-1160,1542,-718,1
446,6.9687,-1570,2792,-394,1
447,6.9844,-710,3476,1164,1
448,7.0000,-515,2523,3054,1
449,7.0156,429,-148,-121,1
450,7.0312,-2531,58,1984,1
451,7.0469,-1156,-960,1000,1
452,7.0625,570,-1378,-1210,1
453,7.0781,902,-1257,-1585,1
454,7.0937,-265,-324,-1164,1
455,7.1094,-996,1371,-863,1
456,7.1250,-1339,3933,-378,1
457,7.1406,-511,4515,1109,1
458,7.1562,250,2945,1933,1
459,7.1719,-3757,3300,5156,1
460,7.1875,-2851,-195,1667,1
461,7.2031,-417,-1351,74,1
462,7.2187,1371,-1609,-1746,1
463,7.2344,1070,-1398,-2265,1
464,7.2500,-562,-160,-1347,1
465,7.2656,-1507,3562,-726,1
466,7.2812,-1378,4679,789,1
467,7.2969,332,3308,2046,1
468,7.3125,1769,1804,2914,1
469,7.3281,7,554,1523,1
470,7.3437,1171,-585,-906,1
471,7.3594,-3109,-1265,-1250,1
472,7.3750,-1203,-1246,-222,1
473,7.3906,-191,332,39,1
474,7.4062,-683,2339,312,1
475,7.4219,-738,4421,449,1
476,7.4375,613,4113,2171,1
477,7.4531,957,2542,2039,1
478,7.4687,964,1941,1089,1
479,7.4844,-2175,85,699,1
480,7.5000,-957,-921,-164,1
481,7.5156,1218,-1500,-1140,1
482,7.5312,1097,-1996,-1722,1
483,7.5469,-277,-1566,-1761,1
484,7.5625,-539,121,-218,1
485,7.5781,-1703,1695,648,1
486,7.5937,-2523,4753,1308,1
487,7.6094,-2117,5062,2753,1
488,7.6250,628,2718,1707,1
489,7.6406,324,1117,-93,1
490,7.6562,-1117,613,2718,1
491,7.6719,-1171,-343,546,1
492,7.6875,117,-1054,-2324,1
493,7.7031,171,-1660,-2449,1
494,7.7187,265,-1835,-1730,1
495,7.7344,-562,-914,-1171,1
496,7.7500,-671,1023,-289,1
497,7.7656,-910,3390,617,1
498,7.7812,-835,4671,2167,1
499,7.7969,816,4902,3894,1
500,7.8125,89,2707,1691,1
501,7.8281,-3171,2246,-316,1
502,7.8437,-1601,765,-101,1
503,7.8594,-1031,-58,-50,1
504,7.8750,589,-878,-238,1
505,7.8906,429,-1609,-1382,1
506,7.9062,97,-1753,-1269,1
507,7.9219,85,-1476,-1468,1
508,7.9375,-496,-847,-730,1
509,7.9531,-589,-183,-121,1
510,7.9687,-1851,2429,675,1
511,7.9844,-980,4992,1457,1
512,8.0000,-730,2234,984,2
513,8.0156,-945,1980,359,2
514,8.0312,-1085,1503,320,2
515,8.0469,-1488,1304,468,2
516,8.0625,-1363,-214,773,2
517,8.0781,195,-1289,-386,2
518,8.0937,910,-2007,-714,2
519,8.1094,800,-2722,-605,2
520,8.1250,156,-2628,-699,2
521,8.1406,-808,-1304,-937,2
522,8.1562,-1210,925,-339,2
523,8.1719,-894,4753,-445,2
524,8.1875,203,5343,382,2
525,8.2031,3812,4597,753,2
526,8.2187,-6730,5003,4988,2
527,8.2344,-1511,898,1273,2
528,8.2500,-437,97,-453,2
529,8.2656,621,-789,-820,2
530,8.2812,320,-1484,-1027,2
531,8.2969,82,-1695,-2261,2
532,8.3125,-941,-1492,-1609,2
533,8.3281,-886,-496,-281,2
534,8.3437,-480,1382,226,2
535,8.3594,-488,3019,734,2
536,8.3750,-109,3378,882,2
537,8.3906,464,3312,1382,2
538,8.4062,382,2640,691,2
539,8.4219,85,2425,2605,2
540,8.4375,-66,1566,2363,2
541,8.4531,-964,691,1648,2
542,8.4687,238,-3,203,2
543,8.4844,296,-695,-847,2
544,8.5000,277,-902,-1457,2
545,8.5156,89,-1046,-2000,2
546,8.5312,35,-542,-1265,2
547,8.5469,-332,796,109,2
548,8.5625,-847,2929,652,2
549,8.5781,824,3687,1007,2
550,8.5937,-859,5355,3062,2
551,8.6094,-3988,2082,1988,2
552,8.6250,-1593,1042,1542,2
553,8.6406,703,-335,289,2
554,8.6562,699,-980,-957,2
555,8.6719,214,-1457,-1175,2
556,8.6875,7,-1394,-1128,2
557,8.7031,-882,-710,-1011,2
558,8.7187,-500,1281,-19,2
559,8.7344,-984,3250,785,2
560,8.7500,-359,4062,1394,2
561,8.7656,714,4199,1898,2
562,8.7812,664,2851,445,2
563,8.7969,-1015,1457,2183,2
564,8.8125,-1078,140,1476,2
565,8.8281,164,-769,367,2
566,8.8437,484,-1339,-1460,2
567,8.8594,-300,-1695,-2578,2
568,8.8750,-621,-1453,-1886,2
569,8.8906,-800,-847,-550,2
570,8.9062,-613,1074,707,2
571,8.9219,-640,2976,972,2
572,8.9375,-410,4136,1902,2
573,8.9531,6656,4386,2761,2
574,8.9687,-6742,3546,4289,2
575,8.9844,-242,1703,464,2
576,9.0000,847,843,-851,2
577,9.0156,1289,-113,-339,2
578,9.0312,1078,-1128,-574,2
579,9.0469,-679,-2058,-1949,2
580,9.0625,-695,-2320,-1828,2
581,9.0781,-656,-1542,-722,2
582,9.0937,-675,269,375,2
583,9.1094,-484,2968,394,2
584,9.1250,-464,4097,1093,2
585,9.1406,-457,4609,2277,2
586,9.1562,-171,3628,2097,2
587,9.1719,113,2316,632,2
588,9.1875,-679,1296,695,2
589,9.2031,-1835,-164,1156,2
590,9.2187,-74,-960,42,2
591,9.2344,281,-1335,-1054,2
592,9.2500,-226,-1535,-2425,2
593,9.2656,-367,-1109,-3011,2
594,9.2812,-375,-66,-1398,2
595,9.2969,-589,1503,1023,2
596,9.3125,-875,3714,1816,2
597,9.3281,4996,6613,2683,2
598,9.3437,-675,3445,2730,2
599,9.3594,-214,1636,1773,2
600,9.3750,1242,347,777,2
601,9.3906,1062,335,-570,2
602,9.4062,-500,-195,-265,2
603,9.4219,-304,-574,-675,2
604,9.4375,-812,-785,-968,2
605,9.4531,-277,-457,-824,2
606,9.4687,-31,54,-304,2
607,9.4844,54,906,164,2
608,9.5000,35,1816,867,2
609,9.5156,82,2324,1320,2
610,9.5312,406,2554,1566,2
611,9.5469,101,2132,1394,2
612,9.5625,-35,1566,1152,2
613,9.5781,-171,1027,222,2
614,9.5937,207,640,-492,2
615,9.6094,308,441,812,2
616,9.6250,-417,128,1257,2
617,9.6406,-300,50,933,2
618,9.6562,-50,-132,-183,2
619,9.6719,277,66,-1265,2
620,9.6875,632,304,-2300,2
621,9.7031,347,664,-1871,2
622,9.7187,-433,910,347,2
623,9.7344,-1281,1566,1113,2
624,9.7500,-644,1558,1152,2
625,9.7656,39,1121,664,2
626,9.7812,238,738,3058,2
627,9.7969,695,-15,3875,2
628,9.8125,457,-625,3214,2
629,9.8281,308,-664,1855,2
630,9.8437,-175,-421,1148,2
631,9.8594,-410,238,-46,2
632,9.8750,3,988,-605,2
633,9.8906,46,1218,-1105,2
634,9.9062,125,1804,-1585,2
635,9.9219,-210,2214,-1515,2
636,9.9375,-382,2371,-1535,2
637,9.9531,-636,1953,-1644,2
638,9.9687,-589,1171,656,2
639,9.9844,-1265,734,-1019,2
640,10.0000,-1785,-89,2183,2
641,10.0156,777,89,1917,2
642,10.0312,1105,257,2308,2
643,10.0469,1210,464,4257,2
644,10.0625,1261,515,6007,2
645,10.0781,-15,441,2878,2
646,10.0937,789,269,976,2
647,10.1094,-941,527,828,2
648,10.1250,-703,921,-914,2
649,10.1406,-250,1886,-1398,2
650,10.1562,-46,2679,-2667,2
651,10.1719,-386,2828,-3753,2
652,10.1875,-816,2511,-3671,2
653,10.2031,-4207,1417,-2187,2
654,10.2187,3492,1261,2949,2
655,10.2344,871,1113,-222,2
656,10.2500,-367,203,1820,2
657,10.2656,-230,-480,2320,2
658,10.2812,605,-902,2679,2
659,10.2969,1777,-835,3109,2
660,10.3125,1789,-535,3011,2
661,10.3281,1132,-101,1910,2
662,10.3437,308,347,-105,2
663,10.3594,-207,679,-1437,2
664,10.3750,-695,816,-742,2
665,10.3906,-773,988,-132,2
666,10.4062,-156,1679,-1515,2
667,10.4219,132,2093,-2023,2
668,10.4375,3,2097,-2835,2
669,10.4531,-226,1671,-2484,2
670,10.4687,-738,1874,2082,2
671,10.4844,-753,1937,214,2
672,10.5000,-421,1261,-652,2
673,10.5156,-375,382,42,2
674,10.5312,-58,-382,800,2
675,10.5469,23,-808,1558,2
676,10.5625,863,-984,2144,2
677,10.5781,1175,-1183,2835,2
678,10.5937,1214,-890,2468,2
